img, patch_width, patch_height, x_min, x_max, y_min, y_max
35590_971_adversarial.png, 3, 3, 11, 14, 1, 4
35591_971_adversarial.png, 5, 7, 14, 19, 6, 13
35592_119_adversarial.png, 5, 3, 6, 11, 12, 15
35593_971_adversarial.png, 7, 7, 7, 14, 22, 29
35594_971_adversarial.png, 5, 7, 8, 13, 21, 28
35595_909_adversarial.png, 5, 7, 24, 29, 20, 27
35596_509_adversarial.png, 5, 5, 20, 25, 20, 25
35597_713_adversarial.png, 5, 3, 20, 25, 28, 31
35598_971_adversarial.png, 7, 7, 7, 14, 18, 25
35599_691_adversarial.png, 3, 3, 8, 11, 9, 12
35600_406_adversarial.png, 7, 3, 15, 22, 17, 20
35601_867_adversarial.png, 7, 3, 14, 21, 13, 16
35602_971_adversarial.png, 5, 3, 1, 6, 16, 19
35603_296_adversarial.png, 7, 3, 21, 28, 0, 3
35604_625_adversarial.png, 7, 7, 17, 24, 24, 31
35605_228_adversarial.png, 3, 3, 15, 18, 27, 30
35606_971_adversarial.png, 7, 5, 14, 21, 9, 14
35607_864_adversarial.png, 7, 5, 20, 27, 9, 14
35608_971_adversarial.png, 5, 3, 5, 10, 20, 23
35609_865_adversarial.png, 5, 3, 17, 22, 25, 28
35610_832_adversarial.png, 5, 3, 1, 6, 2, 5
35611_943_adversarial.png, 7, 7, 18, 25, 2, 9
35612_394_adversarial.png, 7, 3, 12, 19, 16, 19
35613_971_adversarial.png, 5, 7, 15, 20, 7, 14
35614_121_adversarial.png, 7, 3, 12, 19, 0, 3
35615_971_adversarial.png, 5, 5, 23, 28, 19, 24
35616_141_adversarial.png, 7, 7, 9, 16, 0, 7
35617_300_adversarial.png, 7, 5, 22, 29, 17, 22
35618_552_adversarial.png, 3, 7, 18, 21, 4, 11
35619_971_adversarial.png, 5, 3, 1, 6, 7, 10
35620_324_adversarial.png, 5, 5, 26, 31, 13, 18
35621_971_adversarial.png, 3, 7, 14, 17, 18, 25
35622_28_adversarial.png, 7, 5, 2, 9, 26, 31
35623_982_adversarial.png, 3, 3, 18, 21, 3, 6
35624_802_adversarial.png, 5, 7, 1, 6, 2, 9
35625_865_adversarial.png, 7, 3, 13, 20, 23, 26
35626_971_adversarial.png, 5, 5, 18, 23, 11, 16
35627_971_adversarial.png, 7, 3, 18, 25, 15, 18
35628_562_adversarial.png, 3, 7, 19, 22, 6, 13
35629_971_adversarial.png, 7, 7, 6, 13, 9, 16
35630_971_adversarial.png, 5, 7, 11, 16, 2, 9
35631_862_adversarial.png, 7, 7, 6, 13, 8, 15
35632_258_adversarial.png, 3, 3, 15, 18, 16, 19
35633_971_adversarial.png, 7, 7, 22, 29, 22, 29
35634_181_adversarial.png, 7, 3, 0, 7, 11, 14
35635_971_adversarial.png, 5, 3, 16, 21, 2, 5
35636_971_adversarial.png, 3, 3, 6, 9, 5, 8
35637_971_adversarial.png, 5, 3, 21, 26, 7, 10
35638_971_adversarial.png, 3, 7, 10, 13, 8, 15
35639_562_adversarial.png, 7, 5, 13, 20, 3, 8
35640_719_adversarial.png, 5, 5, 12, 17, 4, 9
35641_865_adversarial.png, 5, 3, 2, 7, 2, 5
35642_470_adversarial.png, 3, 7, 8, 11, 8, 15
35643_470_adversarial.png, 3, 5, 18, 21, 21, 26
35644_971_adversarial.png, 7, 5, 13, 20, 3, 8
35645_259_adversarial.png, 3, 7, 22, 25, 19, 26
35646_862_adversarial.png, 5, 7, 14, 19, 18, 25
35647_971_adversarial.png, 5, 3, 22, 27, 20, 23
35648_971_adversarial.png, 3, 7, 12, 15, 3, 10
35649_989_adversarial.png, 5, 7, 13, 18, 20, 27
35650_592_adversarial.png, 3, 3, 14, 17, 23, 26
35651_971_adversarial.png, 7, 7, 1, 8, 7, 14
35652_574_adversarial.png, 7, 5, 19, 26, 10, 15
35653_679_adversarial.png, 3, 3, 18, 21, 13, 16
35654_679_adversarial.png, 3, 7, 11, 14, 7, 14
35655_711_adversarial.png, 3, 3, 11, 14, 4, 7
35656_569_adversarial.png, 7, 7, 3, 10, 11, 18
35657_865_adversarial.png, 3, 5, 11, 14, 23, 28
35658_971_adversarial.png, 7, 7, 18, 25, 16, 23
35659_794_adversarial.png, 3, 3, 0, 3, 13, 16
35660_865_adversarial.png, 7, 3, 16, 23, 11, 14
35661_404_adversarial.png, 5, 3, 18, 23, 26, 29
35662_971_adversarial.png, 3, 7, 9, 12, 23, 30
35663_971_adversarial.png, 3, 5, 18, 21, 25, 30
35664_971_adversarial.png, 5, 7, 15, 20, 11, 18
35665_691_adversarial.png, 5, 3, 17, 22, 19, 22
35666_971_adversarial.png, 5, 3, 6, 11, 2, 5
35667_554_adversarial.png, 7, 3, 17, 24, 6, 9
35668_971_adversarial.png, 3, 3, 23, 26, 26, 29
35669_971_adversarial.png, 5, 3, 5, 10, 19, 22
35670_1_adversarial.png, 3, 3, 20, 23, 3, 6
35671_697_adversarial.png, 7, 3, 8, 15, 27, 30
35672_971_adversarial.png, 7, 5, 24, 31, 4, 9
35673_391_adversarial.png, 5, 3, 16, 21, 28, 31
35674_1_adversarial.png, 7, 7, 2, 9, 9, 16
35675_435_adversarial.png, 3, 5, 5, 8, 19, 24
35676_258_adversarial.png, 5, 7, 17, 22, 19, 26
35677_537_adversarial.png, 5, 3, 22, 27, 23, 26
35678_1_adversarial.png, 3, 3, 3, 6, 2, 5
35679_971_adversarial.png, 7, 3, 15, 22, 21, 24
35680_1_adversarial.png, 5, 7, 0, 5, 1, 8
35681_172_adversarial.png, 3, 5, 26, 29, 16, 21
35682_971_adversarial.png, 3, 5, 28, 31, 0, 5
35683_324_adversarial.png, 3, 5, 16, 19, 4, 9
35684_509_adversarial.png, 3, 3, 14, 17, 5, 8
35685_203_adversarial.png, 3, 7, 10, 13, 8, 15
35686_971_adversarial.png, 7, 5, 0, 7, 24, 29
35687_1_adversarial.png, 7, 7, 13, 20, 18, 25
35688_171_adversarial.png, 5, 5, 25, 30, 21, 26
35689_251_adversarial.png, 3, 5, 27, 30, 6, 11
35690_971_adversarial.png, 3, 7, 17, 20, 1, 8
35691_773_adversarial.png, 3, 7, 10, 13, 15, 22
35692_470_adversarial.png, 5, 5, 6, 11, 12, 17
35693_1_adversarial.png, 5, 7, 8, 13, 0, 7
35694_971_adversarial.png, 7, 7, 3, 10, 24, 31
35695_971_adversarial.png, 7, 3, 8, 15, 27, 30
35696_971_adversarial.png, 3, 3, 3, 6, 11, 14
35697_845_adversarial.png, 3, 3, 12, 15, 8, 11
35698_419_adversarial.png, 7, 3, 14, 21, 27, 30
35699_971_adversarial.png, 5, 5, 0, 5, 6, 11
35700_212_adversarial.png, 3, 3, 10, 13, 0, 3
35701_971_adversarial.png, 3, 7, 1, 4, 20, 27
35702_865_adversarial.png, 7, 3, 15, 22, 9, 12
35703_971_adversarial.png, 5, 3, 14, 19, 4, 7
35704_585_adversarial.png, 5, 7, 9, 14, 1, 8
35705_55_adversarial.png, 7, 3, 8, 15, 13, 16
35706_760_adversarial.png, 7, 7, 8, 15, 7, 14
35707_971_adversarial.png, 5, 3, 23, 28, 8, 11
35708_971_adversarial.png, 7, 7, 3, 10, 4, 11
35709_151_adversarial.png, 3, 5, 28, 31, 17, 22
35710_141_adversarial.png, 3, 7, 6, 9, 0, 7
35711_38_adversarial.png, 7, 5, 24, 31, 26, 31
35712_971_adversarial.png, 5, 7, 13, 18, 10, 17
35713_989_adversarial.png, 3, 5, 0, 3, 24, 29
35714_971_adversarial.png, 3, 5, 15, 18, 5, 10
35715_300_adversarial.png, 5, 7, 11, 16, 12, 19
35716_803_adversarial.png, 5, 3, 25, 30, 26, 29
35717_438_adversarial.png, 3, 3, 28, 31, 4, 7
35718_865_adversarial.png, 5, 5, 16, 21, 7, 12
35719_982_adversarial.png, 5, 5, 24, 29, 8, 13
35720_509_adversarial.png, 7, 5, 20, 27, 14, 19
35721_971_adversarial.png, 7, 3, 2, 9, 23, 26
35722_107_adversarial.png, 3, 5, 17, 20, 20, 25
35723_862_adversarial.png, 3, 5, 15, 18, 1, 6
35724_971_adversarial.png, 7, 7, 17, 24, 3, 10
35725_865_adversarial.png, 3, 3, 12, 15, 25, 28
35726_520_adversarial.png, 5, 7, 21, 26, 21, 28
35727_971_adversarial.png, 3, 7, 4, 7, 21, 28
35728_488_adversarial.png, 5, 5, 18, 23, 16, 21
35729_862_adversarial.png, 7, 5, 12, 19, 10, 15
35730_223_adversarial.png, 3, 5, 17, 20, 7, 12
35731_971_adversarial.png, 5, 7, 21, 26, 12, 19
35732_390_adversarial.png, 7, 7, 18, 25, 8, 15
35733_329_adversarial.png, 3, 3, 20, 23, 13, 16
35734_599_adversarial.png, 3, 7, 20, 23, 0, 7
35735_971_adversarial.png, 5, 7, 16, 21, 5, 12
35736_971_adversarial.png, 3, 5, 28, 31, 18, 23
35737_554_adversarial.png, 5, 7, 19, 24, 8, 15
35738_711_adversarial.png, 5, 3, 17, 22, 15, 18
35739_971_adversarial.png, 3, 7, 22, 25, 15, 22
35740_971_adversarial.png, 3, 7, 3, 6, 8, 15
35741_488_adversarial.png, 3, 3, 24, 27, 27, 30
35742_971_adversarial.png, 3, 3, 14, 17, 7, 10
35743_248_adversarial.png, 5, 3, 20, 25, 7, 10
35744_509_adversarial.png, 3, 3, 28, 31, 3, 6
35745_16_adversarial.png, 3, 5, 0, 3, 7, 12
35746_1_adversarial.png, 7, 3, 5, 12, 4, 7
35747_971_adversarial.png, 5, 3, 4, 9, 1, 4
35748_509_adversarial.png, 3, 3, 20, 23, 5, 8
35749_1_adversarial.png, 5, 5, 4, 9, 19, 24
35750_625_adversarial.png, 5, 7, 3, 8, 15, 22
35751_130_adversarial.png, 7, 7, 1, 8, 10, 17
35752_397_adversarial.png, 3, 7, 4, 7, 9, 16
35753_971_adversarial.png, 7, 3, 1, 8, 15, 18
35754_909_adversarial.png, 5, 7, 13, 18, 1, 8
35755_862_adversarial.png, 7, 3, 15, 22, 0, 3
35756_685_adversarial.png, 7, 3, 2, 9, 2, 5
35757_971_adversarial.png, 3, 7, 3, 6, 20, 27
35758_971_adversarial.png, 5, 5, 8, 13, 4, 9
35759_731_adversarial.png, 3, 3, 28, 31, 18, 21
35760_971_adversarial.png, 3, 3, 15, 18, 16, 19
35761_971_adversarial.png, 7, 3, 6, 13, 15, 18
35762_971_adversarial.png, 3, 3, 12, 15, 23, 26
35763_971_adversarial.png, 3, 3, 21, 24, 12, 15
35764_865_adversarial.png, 5, 7, 20, 25, 24, 31
35765_691_adversarial.png, 5, 3, 10, 15, 11, 14
35766_250_adversarial.png, 7, 3, 24, 31, 28, 31
35767_257_adversarial.png, 7, 3, 24, 31, 15, 18
35768_978_adversarial.png, 3, 7, 28, 31, 0, 7
35769_470_adversarial.png, 3, 7, 18, 21, 20, 27
35770_289_adversarial.png, 3, 3, 2, 5, 18, 21
35771_397_adversarial.png, 5, 7, 12, 17, 10, 17
35772_971_adversarial.png, 7, 3, 18, 25, 16, 19
35773_971_adversarial.png, 3, 7, 17, 20, 11, 18
35774_112_adversarial.png, 3, 3, 1, 4, 20, 23
35775_971_adversarial.png, 7, 5, 24, 31, 2, 7
35776_971_adversarial.png, 3, 3, 24, 27, 12, 15
35777_865_adversarial.png, 7, 3, 23, 30, 25, 28
35778_554_adversarial.png, 3, 5, 10, 13, 25, 30
35779_1_adversarial.png, 7, 7, 0, 7, 3, 10
35780_865_adversarial.png, 5, 5, 22, 27, 3, 8
35781_971_adversarial.png, 7, 3, 7, 14, 5, 8
35782_971_adversarial.png, 5, 5, 22, 27, 14, 19
35783_685_adversarial.png, 3, 5, 26, 29, 5, 10
35784_713_adversarial.png, 3, 5, 22, 25, 22, 27
35785_261_adversarial.png, 5, 3, 24, 29, 6, 9
35786_865_adversarial.png, 5, 3, 12, 17, 26, 29
35787_112_adversarial.png, 5, 3, 1, 6, 20, 23
35788_971_adversarial.png, 5, 3, 4, 9, 20, 23
35789_670_adversarial.png, 3, 5, 21, 24, 9, 14
35790_679_adversarial.png, 3, 3, 21, 24, 22, 25
35791_112_adversarial.png, 3, 3, 5, 8, 15, 18
35792_509_adversarial.png, 5, 7, 9, 14, 13, 20
35793_971_adversarial.png, 5, 5, 22, 27, 17, 22
35794_971_adversarial.png, 7, 5, 11, 18, 13, 18
35795_971_adversarial.png, 3, 7, 15, 18, 22, 29
35796_802_adversarial.png, 5, 3, 2, 7, 17, 20
35797_171_adversarial.png, 3, 7, 4, 7, 5, 12
35798_397_adversarial.png, 7, 5, 13, 20, 18, 23
35799_259_adversarial.png, 5, 3, 13, 18, 26, 29
35800_971_adversarial.png, 3, 5, 18, 21, 20, 25
35801_971_adversarial.png, 5, 3, 16, 21, 10, 13
35802_865_adversarial.png, 7, 7, 17, 24, 3, 10
35803_867_adversarial.png, 5, 7, 21, 26, 15, 22
35804_606_adversarial.png, 7, 5, 16, 23, 14, 19
35805_503_adversarial.png, 5, 7, 16, 21, 21, 28
35806_390_adversarial.png, 5, 3, 13, 18, 19, 22
35807_611_adversarial.png, 5, 3, 8, 13, 22, 25
35808_971_adversarial.png, 7, 5, 15, 22, 6, 11
35809_625_adversarial.png, 5, 5, 1, 6, 15, 20
35810_984_adversarial.png, 3, 3, 26, 29, 20, 23
35811_971_adversarial.png, 5, 7, 6, 11, 11, 18
35812_258_adversarial.png, 5, 3, 24, 29, 3, 6
35813_971_adversarial.png, 7, 5, 17, 24, 15, 20
35814_258_adversarial.png, 3, 3, 25, 28, 17, 20
35815_971_adversarial.png, 3, 3, 20, 23, 5, 8
35816_624_adversarial.png, 3, 3, 16, 19, 1, 4
35817_865_adversarial.png, 7, 3, 24, 31, 25, 28
35818_0_adversarial.png, 5, 7, 20, 25, 16, 23
35819_586_adversarial.png, 7, 7, 11, 18, 18, 25
35820_865_adversarial.png, 5, 3, 0, 5, 20, 23
35821_390_adversarial.png, 7, 3, 11, 18, 13, 16
35822_722_adversarial.png, 5, 3, 10, 15, 16, 19
35823_971_adversarial.png, 7, 3, 8, 15, 9, 12
35824_938_adversarial.png, 5, 3, 26, 31, 9, 12
35825_971_adversarial.png, 7, 5, 10, 17, 7, 12
35826_1_adversarial.png, 5, 7, 25, 30, 9, 16
35827_611_adversarial.png, 7, 5, 18, 25, 22, 27
35828_115_adversarial.png, 5, 3, 8, 13, 25, 28
35829_509_adversarial.png, 5, 5, 1, 6, 4, 9
35830_794_adversarial.png, 3, 3, 17, 20, 16, 19
35831_794_adversarial.png, 3, 3, 21, 24, 10, 13
35832_330_adversarial.png, 5, 7, 18, 23, 14, 21
35833_971_adversarial.png, 3, 7, 3, 6, 21, 28
35834_555_adversarial.png, 3, 7, 4, 7, 2, 9
35835_509_adversarial.png, 5, 7, 22, 27, 18, 25
35836_470_adversarial.png, 5, 3, 17, 22, 1, 4
35837_971_adversarial.png, 7, 5, 17, 24, 5, 10
35838_773_adversarial.png, 7, 5, 11, 18, 26, 31
35839_373_adversarial.png, 7, 3, 6, 13, 0, 3
35840_865_adversarial.png, 7, 5, 5, 12, 23, 28
35841_509_adversarial.png, 7, 3, 20, 27, 27, 30
35842_971_adversarial.png, 5, 7, 14, 19, 6, 13
35843_971_adversarial.png, 7, 7, 19, 26, 24, 31
35844_971_adversarial.png, 3, 5, 9, 12, 1, 6
35845_971_adversarial.png, 3, 7, 18, 21, 10, 17
35846_151_adversarial.png, 5, 3, 18, 23, 7, 10
35847_971_adversarial.png, 5, 7, 12, 17, 5, 12
35848_971_adversarial.png, 3, 7, 13, 16, 8, 15
35849_1_adversarial.png, 7, 7, 3, 10, 9, 16
35850_898_adversarial.png, 5, 7, 13, 18, 15, 22
35851_982_adversarial.png, 3, 3, 20, 23, 2, 5
35852_971_adversarial.png, 5, 5, 5, 10, 17, 22
35853_971_adversarial.png, 7, 3, 1, 8, 12, 15
35854_292_adversarial.png, 5, 3, 22, 27, 25, 28
35855_802_adversarial.png, 5, 7, 3, 8, 13, 20
35856_971_adversarial.png, 3, 5, 15, 18, 7, 12
35857_865_adversarial.png, 7, 7, 22, 29, 12, 19
35858_552_adversarial.png, 3, 5, 26, 29, 16, 21
35859_862_adversarial.png, 7, 7, 0, 7, 9, 16
35860_121_adversarial.png, 7, 5, 6, 13, 23, 28
35861_470_adversarial.png, 7, 3, 21, 28, 16, 19
35862_793_adversarial.png, 7, 3, 3, 10, 28, 31
35863_971_adversarial.png, 7, 3, 20, 27, 18, 21
35864_1_adversarial.png, 7, 5, 10, 17, 19, 24
35865_1_adversarial.png, 7, 5, 21, 28, 8, 13
35866_971_adversarial.png, 5, 7, 3, 8, 18, 25
35867_971_adversarial.png, 3, 3, 9, 12, 21, 24
35868_971_adversarial.png, 3, 5, 25, 28, 17, 22
35869_971_adversarial.png, 7, 3, 19, 26, 27, 30
35870_1_adversarial.png, 7, 7, 18, 25, 0, 7
35871_971_adversarial.png, 7, 3, 2, 9, 21, 24
35872_574_adversarial.png, 3, 5, 26, 29, 18, 23
35873_509_adversarial.png, 5, 7, 26, 31, 17, 24
35874_971_adversarial.png, 3, 7, 17, 20, 23, 30
35875_971_adversarial.png, 5, 3, 7, 12, 20, 23
35876_333_adversarial.png, 5, 3, 10, 15, 20, 23
35877_573_adversarial.png, 5, 5, 23, 28, 24, 29
35878_1_adversarial.png, 5, 5, 3, 8, 6, 11
35879_909_adversarial.png, 3, 7, 14, 17, 16, 23
35880_569_adversarial.png, 7, 5, 8, 15, 4, 9
35881_554_adversarial.png, 3, 7, 8, 11, 15, 22
35882_289_adversarial.png, 3, 3, 11, 14, 27, 30
35883_680_adversarial.png, 3, 7, 23, 26, 9, 16
35884_332_adversarial.png, 5, 3, 22, 27, 3, 6
35885_75_adversarial.png, 7, 5, 9, 16, 4, 9
35886_971_adversarial.png, 3, 7, 12, 15, 18, 25
35887_793_adversarial.png, 3, 5, 17, 20, 25, 30
35888_971_adversarial.png, 5, 7, 24, 29, 7, 14
35889_865_adversarial.png, 3, 7, 24, 27, 15, 22
35890_333_adversarial.png, 3, 5, 16, 19, 25, 30
35891_143_adversarial.png, 5, 3, 14, 19, 0, 3
35892_144_adversarial.png, 7, 7, 8, 15, 24, 31
35893_971_adversarial.png, 3, 5, 5, 8, 25, 30
35894_684_adversarial.png, 5, 3, 16, 21, 24, 27
35895_1_adversarial.png, 5, 7, 4, 9, 15, 22
35896_971_adversarial.png, 5, 7, 2, 7, 2, 9
35897_773_adversarial.png, 3, 3, 7, 10, 17, 20
35898_865_adversarial.png, 5, 5, 24, 29, 4, 9
35899_971_adversarial.png, 7, 7, 6, 13, 10, 17
35900_943_adversarial.png, 3, 5, 24, 27, 3, 8
35901_971_adversarial.png, 5, 7, 0, 5, 6, 13
35902_971_adversarial.png, 7, 3, 22, 29, 6, 9
35903_971_adversarial.png, 5, 5, 25, 30, 13, 18
35904_865_adversarial.png, 3, 5, 17, 20, 22, 27
35905_865_adversarial.png, 5, 5, 22, 27, 18, 23
35906_971_adversarial.png, 7, 5, 18, 25, 23, 28
35907_971_adversarial.png, 7, 5, 10, 17, 13, 18
35908_971_adversarial.png, 5, 7, 1, 6, 20, 27
35909_971_adversarial.png, 5, 5, 4, 9, 18, 23
35910_611_adversarial.png, 7, 5, 23, 30, 20, 25
35911_971_adversarial.png, 5, 5, 17, 22, 5, 10
35912_124_adversarial.png, 5, 5, 15, 20, 3, 8
35913_865_adversarial.png, 7, 7, 1, 8, 20, 27
35914_943_adversarial.png, 7, 7, 21, 28, 10, 17
35915_971_adversarial.png, 3, 7, 3, 6, 4, 11
35916_108_adversarial.png, 3, 3, 10, 13, 15, 18
35917_1_adversarial.png, 3, 3, 8, 11, 20, 23
35918_1_adversarial.png, 5, 7, 6, 11, 7, 14
35919_916_adversarial.png, 7, 5, 12, 19, 26, 31
35920_971_adversarial.png, 7, 5, 11, 18, 23, 28
35921_971_adversarial.png, 5, 3, 9, 14, 16, 19
35922_719_adversarial.png, 5, 5, 4, 9, 20, 25
35923_178_adversarial.png, 3, 7, 4, 7, 4, 11
35924_971_adversarial.png, 3, 7, 15, 18, 22, 29
35925_971_adversarial.png, 5, 7, 11, 16, 8, 15
35926_971_adversarial.png, 7, 3, 21, 28, 12, 15
35927_971_adversarial.png, 3, 5, 19, 22, 11, 16
35928_971_adversarial.png, 7, 3, 13, 20, 0, 3
35929_954_adversarial.png, 3, 5, 20, 23, 19, 24
35930_802_adversarial.png, 7, 3, 7, 14, 20, 23
35931_562_adversarial.png, 3, 5, 22, 25, 13, 18
35932_971_adversarial.png, 7, 7, 16, 23, 1, 8
35933_261_adversarial.png, 7, 7, 17, 24, 15, 22
35934_562_adversarial.png, 5, 3, 8, 13, 11, 14
35935_971_adversarial.png, 3, 7, 11, 14, 10, 17
35936_971_adversarial.png, 7, 5, 10, 17, 7, 12
35937_865_adversarial.png, 3, 5, 20, 23, 18, 23
35938_1_adversarial.png, 5, 5, 12, 17, 19, 24
35939_971_adversarial.png, 5, 7, 7, 12, 11, 18
35940_971_adversarial.png, 5, 7, 0, 5, 10, 17
35941_802_adversarial.png, 7, 7, 12, 19, 13, 20
35942_971_adversarial.png, 3, 3, 10, 13, 24, 27
35943_971_adversarial.png, 3, 5, 13, 16, 17, 22
35944_971_adversarial.png, 5, 3, 11, 16, 18, 21
35945_259_adversarial.png, 7, 5, 20, 27, 15, 20
35946_1_adversarial.png, 7, 7, 7, 14, 16, 23
35947_971_adversarial.png, 3, 7, 6, 9, 10, 17
35948_324_adversarial.png, 7, 5, 16, 23, 14, 19
35949_258_adversarial.png, 7, 7, 1, 8, 21, 28
35950_1_adversarial.png, 7, 7, 16, 23, 22, 29
35951_971_adversarial.png, 3, 3, 11, 14, 3, 6
35952_554_adversarial.png, 7, 5, 12, 19, 9, 14
35953_989_adversarial.png, 5, 3, 9, 14, 4, 7
35954_723_adversarial.png, 7, 3, 24, 31, 22, 25
35955_971_adversarial.png, 3, 3, 2, 5, 19, 22
35956_897_adversarial.png, 7, 3, 3, 10, 20, 23
35957_257_adversarial.png, 7, 5, 21, 28, 22, 27
35958_971_adversarial.png, 7, 5, 19, 26, 15, 20
35959_971_adversarial.png, 3, 5, 23, 26, 13, 18
35960_435_adversarial.png, 3, 5, 6, 9, 9, 14
35961_971_adversarial.png, 3, 3, 26, 29, 1, 4
35962_898_adversarial.png, 3, 7, 3, 6, 13, 20
35963_971_adversarial.png, 5, 7, 25, 30, 0, 7
35964_554_adversarial.png, 5, 7, 16, 21, 9, 16
35965_845_adversarial.png, 3, 7, 9, 12, 1, 8
35966_971_adversarial.png, 5, 7, 4, 9, 18, 25
35967_120_adversarial.png, 3, 3, 13, 16, 4, 7
35968_971_adversarial.png, 3, 7, 3, 6, 2, 9
35969_971_adversarial.png, 3, 3, 5, 8, 2, 5
35970_971_adversarial.png, 3, 5, 5, 8, 19, 24
35971_971_adversarial.png, 3, 3, 20, 23, 2, 5
35972_971_adversarial.png, 5, 7, 21, 26, 17, 24
35973_1_adversarial.png, 7, 7, 3, 10, 5, 12
35974_794_adversarial.png, 7, 7, 0, 7, 4, 11
35975_728_adversarial.png, 5, 5, 19, 24, 21, 26
35976_971_adversarial.png, 7, 7, 0, 7, 6, 13
35977_520_adversarial.png, 3, 5, 16, 19, 22, 27
35978_1_adversarial.png, 7, 5, 3, 10, 12, 17
35979_815_adversarial.png, 3, 7, 23, 26, 6, 13
35980_886_adversarial.png, 5, 7, 4, 9, 18, 25
35981_971_adversarial.png, 7, 5, 15, 22, 15, 20
35982_971_adversarial.png, 5, 7, 22, 27, 6, 13
35983_383_adversarial.png, 3, 7, 10, 13, 10, 17
35984_865_adversarial.png, 7, 3, 7, 14, 28, 31
35985_270_adversarial.png, 3, 3, 28, 31, 7, 10
35986_971_adversarial.png, 5, 5, 5, 10, 3, 8
35987_898_adversarial.png, 5, 5, 10, 15, 20, 25
35988_1_adversarial.png, 5, 7, 24, 29, 17, 24
35989_862_adversarial.png, 7, 7, 0, 7, 0, 7
35990_971_adversarial.png, 3, 3, 21, 24, 25, 28
35991_647_adversarial.png, 3, 7, 22, 25, 3, 10
35992_216_adversarial.png, 5, 5, 2, 7, 19, 24
35993_865_adversarial.png, 3, 3, 12, 15, 26, 29
35994_971_adversarial.png, 3, 3, 21, 24, 8, 11
35995_592_adversarial.png, 7, 7, 12, 19, 17, 24
35996_971_adversarial.png, 7, 7, 11, 18, 15, 22
35997_971_adversarial.png, 3, 3, 7, 10, 13, 16
35998_971_adversarial.png, 3, 3, 23, 26, 14, 17
35999_141_adversarial.png, 3, 5, 0, 3, 1, 6
36000_978_adversarial.png, 7, 3, 22, 29, 9, 12
36001_762_adversarial.png, 3, 3, 16, 19, 28, 31
36002_1_adversarial.png, 5, 3, 19, 24, 7, 10
36003_971_adversarial.png, 5, 5, 20, 25, 16, 21
36004_130_adversarial.png, 5, 3, 1, 6, 11, 14
36005_971_adversarial.png, 3, 3, 1, 4, 21, 24
36006_805_adversarial.png, 5, 5, 1, 6, 15, 20
36007_94_adversarial.png, 5, 5, 1, 6, 13, 18
36008_110_adversarial.png, 3, 3, 1, 4, 7, 10
36009_971_adversarial.png, 7, 7, 13, 20, 15, 22
36010_625_adversarial.png, 7, 7, 20, 27, 0, 7
36011_275_adversarial.png, 3, 7, 28, 31, 24, 31
36012_373_adversarial.png, 5, 7, 5, 10, 11, 18
36013_554_adversarial.png, 5, 3, 26, 31, 6, 9
36014_971_adversarial.png, 5, 5, 1, 6, 1, 6
36015_971_adversarial.png, 7, 7, 4, 11, 4, 11
36016_394_adversarial.png, 7, 3, 8, 15, 15, 18
36017_971_adversarial.png, 7, 3, 18, 25, 9, 12
36018_319_adversarial.png, 5, 3, 23, 28, 23, 26
36019_397_adversarial.png, 7, 3, 13, 20, 22, 25
36020_261_adversarial.png, 5, 3, 5, 10, 10, 13
36021_862_adversarial.png, 5, 7, 16, 21, 2, 9
36022_1_adversarial.png, 5, 5, 4, 9, 25, 30
36023_251_adversarial.png, 7, 5, 21, 28, 4, 9
36024_971_adversarial.png, 7, 3, 14, 21, 9, 12
36025_625_adversarial.png, 5, 7, 6, 11, 9, 16
36026_971_adversarial.png, 3, 7, 7, 10, 24, 31
36027_971_adversarial.png, 7, 3, 8, 15, 13, 16
36028_679_adversarial.png, 3, 3, 14, 17, 19, 22
36029_971_adversarial.png, 5, 7, 18, 23, 11, 18
36030_971_adversarial.png, 3, 5, 22, 25, 1, 6
36031_971_adversarial.png, 7, 3, 9, 16, 16, 19
36032_971_adversarial.png, 5, 7, 5, 10, 20, 27
36033_971_adversarial.png, 7, 3, 2, 9, 22, 25
36034_971_adversarial.png, 3, 5, 15, 18, 15, 20
36035_1_adversarial.png, 7, 7, 1, 8, 21, 28
36036_971_adversarial.png, 7, 3, 24, 31, 5, 8
36037_118_adversarial.png, 7, 3, 17, 24, 11, 14
36038_971_adversarial.png, 5, 3, 25, 30, 7, 10
36039_971_adversarial.png, 5, 3, 6, 11, 11, 14
36040_971_adversarial.png, 5, 3, 11, 16, 1, 4
36041_509_adversarial.png, 7, 7, 13, 20, 24, 31
36042_433_adversarial.png, 5, 3, 15, 20, 6, 9
36043_971_adversarial.png, 5, 7, 23, 28, 24, 31
36044_971_adversarial.png, 7, 3, 8, 15, 20, 23
36045_373_adversarial.png, 5, 5, 24, 29, 20, 25
36046_951_adversarial.png, 5, 7, 17, 22, 10, 17
36047_845_adversarial.png, 3, 3, 15, 18, 22, 25
36048_368_adversarial.png, 7, 7, 8, 15, 11, 18
36049_971_adversarial.png, 5, 7, 14, 19, 14, 21
36050_971_adversarial.png, 7, 5, 22, 29, 3, 8
36051_865_adversarial.png, 3, 7, 24, 27, 4, 11
36052_470_adversarial.png, 5, 3, 12, 17, 12, 15
36053_865_adversarial.png, 5, 3, 13, 18, 3, 6
36054_250_adversarial.png, 5, 3, 1, 6, 3, 6
